pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag_x,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,date,open,high,low,close,volume,open_count,high_count,low_count,close_count,max_count,date_1d,open_1d,high_1d,low_1d,close_1d,volume_1d,sma200_1d,ichimoku-tenkan_1d,ichimoku-kinjun_1d,ichimoku-spanA_1d,ichimoku-spanB_1d,ichimoku-chiku_1d,close_sup_sma200_1d,date_4h,open_4h,high_4h,low_4h,close_4h,volume_4h,sma200_4h,close_sup_sma200_4h,volume_sma,ichimoku-tenkan,ichimoku-kinjun,ichimoku-spanA,ichimoku-spanB,ichimoku-chiku,ichimoku-spanA-futur,ichimoku-spanB-futur,ichimoku-futur,sma200,atr,stoploss_prices,kinjun_threshold,engulfing,last_candle_under_cloud,custom_sell_signal,custom_exit_signal,adx_range,is_hammer,is_bullish_engulfing,is_strong_bullish_candle,rsi,atr_strength,adx,close_sup_sma200,ichimoku-chiku-free,kinjun_flat,ichimoku-tenkan_sup_kinjun,tenkan_kinjun_increasing,kinjun_proximity,tenkan_proximity,proximity,volume_sup_avg,enter_tag_y,enter_long,timestamp,entry_type,is_loss
ETH/USDT,344.262464,344.262464,0.1456,2024-09-04 03:00:00,2024-09-04 16:35:00+00:00,2364.44,2485.43,0.001,0.001,815,0.049070437781389434,16.91000293,take_profit_1.5R,2246.218,-0.05,2288.0791011590127,-0.03229555363679659,2363.56,2490.0,0,hammer_rebond,1.0,0,1725418800000,1725467700000,"[{'amount': 0.1456, 'safe_price': 2364.44, 'ft_order_side': 'buy', 'order_filled_timestamp': 1725418800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 344.60672646399996}, {'amount': 0.1456, 'safe_price': 2485.43, 'ft_order_side': 'sell', 'order_filled_timestamp': 1725467700000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 362.24048660799997}]",0.0,2024-09-04 03:00:00,2366.11,2371.4,2355.73,2364.44,13060.1063,15.0,15.0,15.0,15.0,15.0,2024-09-03 00:00:00+00:00,2538.0,2553.6,2411.12,2425.29,224793.1299,3249.160850000002,2577.48,2606.48,2783.705,2868.48,2657.62,0,2024-09-03 20:00:00+00:00,2447.6,2470.57,2411.12,2425.29,33928.6888,2626.879999999999,0,15781.281405000003,2388.61,2430.125,2508.86,2482.415,2364.44,2409.3675000000003,2435.74,0,2519.8792500000022,27.91519768197462,2288.0791011590127,2427.694875,0,0,2491.570395363949,2580.025679826017,0,0,0,0,21.323992179218624,1.1806261813357335,27.412390791588084,0,0,1,0,0,0.0270294737925003,0.0101188557361813,0,0,hammer_rebond,1.0,2024-09-04 03:00:00,hammer_rebond,0
BTC/USDT,344.4199008,344.4199008,0.00608,2024-09-04 03:00:00,2024-09-06 14:10:00+00:00,56648.01,55250.44599293926,0.001,0.001,3550,-0.026619726082283968,-9.17753178,stop_loss,53815.6095,-0.05,55250.44599293926,-0.024671016811724567,55032.0,58519.0,0,hammer_rebond,1.0,0,1725418800000,1725631800000,"[{'amount': 0.00608, 'safe_price': 56648.01, 'ft_order_side': 'buy', 'order_filled_timestamp': 1725418800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 344.7643207008}, {'amount': 0.00608, 'safe_price': 55250.44599293926, 'ft_order_side': 'sell', 'order_filled_timestamp': 1725631800000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 336.25863434870774}]",0.0,2024-09-04 03:00:00,56784.01,56823.0,56520.35,56648.01,1131.28965,15.0,,15.0,15.0,15.0,2024-09-03 00:00:00+00:00,59132.12,59809.65,57415.0,57487.73,22828.18447,63767.88199999996,60804.5,60539.27,58732.3075,59539.995,65602.01,0,2024-09-03 20:00:00+00:00,58045.99,58247.0,57415.0,57487.73,2482.36331,59793.36455000009,0,1325.50661,56928.545,57707.825,58568.125,58276.845,56648.01,57318.185,57707.825,0,59351.07469999991,488.68401412147927,55250.44599293926,57650.117175,0,0,58685.19302824295,60222.79661450027,0,0,0,0,25.93390162852493,0.862667574944785,30.016514804890317,0,0,1,0,0,0.0183651870435247,0.0049278441948585,0,0,hammer_rebond,1.0,2024-09-04 03:00:00,hammer_rebond,1
ETH/USDT,348.224542,348.224542,0.1514,2024-09-16 01:00:00,2024-09-16 01:35:00+00:00,2300.03,2270.2294492571787,0.001,0.001,35,-0.014928706885576485,-5.20374066,stop_loss,2185.0285,-0.05,2270.2294492571787,-0.012956592193502536,2264.73,2303.89,0,hammer_rebond,1.0,0,1726448400000,1726450500000,"[{'amount': 0.1514, 'safe_price': 2300.03, 'ft_order_side': 'buy', 'order_filled_timestamp': 1726448400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 348.572766542}, {'amount': 0.1514, 'safe_price': 2270.2294492571787, 'ft_order_side': 'sell', 'order_filled_timestamp': 1726450500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 344.05645135615435}]",0.0,2024-09-16 01:00:00,2316.09,2322.6,2292.33,2300.04,16411.5883,15.0,15.0,15.0,15.0,15.0,2024-09-15 00:00:00+00:00,2417.8,2430.32,2283.75,2316.1,174364.1946,3208.381600000002,2342.9,2485.275,2699.455,2836.91,2439.5,0,2024-09-15 20:00:00+00:00,2372.34,2372.34,2283.75,2316.1,73891.4775,2514.1709499999984,0,8665.493680000003,2346.435,2357.035,2410.46,2401.085,2300.04,2351.735,2374.285,0,2352.3591500000007,17.906101485642907,2270.2294492571787,2354.677965,0,0,2410.0972029712857,2459.060161845769,0,0,0,0,9.499108806210907,0.7785126121999142,40.95569740392817,0,0,1,0,0,0.0241808034246415,0.01977254856836,0,1,hammer_rebond,1.0,2024-09-16 01:00:00,hammer_rebond,1
BNB/USDT,348.0234,348.0234,0.633,2024-09-16 01:00:00,2024-09-16 02:15:00+00:00,549.8,542.8719327257655,0.001,0.001,75,-0.014573893204123238,-5.07712792,stop_loss,522.31,-0.05,542.8719327257655,-0.012601068159757034,542.6,551.8,0,hammer_rebond,1.0,0,1726448400000,1726452900000,"[{'amount': 0.633, 'safe_price': 549.8, 'ft_order_side': 'buy', 'order_filled_timestamp': 1726448400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 348.37142339999997}, {'amount': 0.633, 'safe_price': 542.8719327257655, 'ft_order_side': 'sell', 'order_filled_timestamp': 1726452900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 343.98157134882496}]",0.0,2024-09-16 01:00:00,553.4,555.2,549.4,549.9,20358.099,15.0,15.0,15.0,15.0,15.0,2024-09-15 00:00:00+00:00,553.4,561.9,546.0,553.4,205254.79,563.3999999999993,522.4,535.95,518.025,502.8,573.6,0,2024-09-15 20:00:00+00:00,556.8,560.8,546.0,553.4,65618.154,536.115499999999,1,10347.24925,553.8,553.95,552.05,549.0,549.9,553.875,553.95,0,529.4495000000013,4.072134548469,542.8719327257655,553.3960500000001,0,0,562.0942690969381,573.6461091071408,0,0,0,0,37.78983635918591,0.7405227402198582,16.115990367649193,1,0,1,0,0,0.007311129163282,0.0070422535211267,0,1,hammer_rebond,1.0,2024-09-16 01:00:00,hammer_rebond,1
LTC/USDT,302.12352,302.12352,4.371,2024-09-23 02:00:00,2024-09-24 14:25:00+00:00,69.12,65.97983422231685,0.001,0.001,2185,-0.04733787063613619,-14.31618599,stop_loss,65.664,-0.05,65.97983422231685,-0.04543063914472156,65.78,69.35,0,hammer_rebond,1.0,0,1727056800000,1727187900000,"[{'amount': 4.371, 'safe_price': 69.12, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727056800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 302.42564352}, {'amount': 4.371, 'safe_price': 65.97983422231685, 'ft_order_side': 'sell', 'order_filled_timestamp': 1727187900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 288.6862532411327}]",0.0,2024-09-23 02:00:00,68.33,69.13,68.2,69.12,13594.508,15.0,15.0,15.0,15.0,15.0,2024-09-22 00:00:00+00:00,66.85,68.82,66.46,68.68,306313.854,76.99990000000008,65.375,64.11,61.69,63.29,73.11,0,2024-09-22 20:00:00+00:00,67.75,68.82,66.46,68.68,78822.68,64.01874999999967,1,14050.324800000002,67.79499999999999,67.79499999999999,66.2875,65.74000000000001,69.12,67.79499999999999,66.975,1,64.89769999999993,0.6944915553662909,65.97983422231685,67.72720499999998,0,39,69.18398311073257,71.02187760581847,0,0,0,0,67.0565525222719,1.004762088203546,24.780629669321677,1,1,0,1,1,0.0078914374216389,0.0078914374216389,0,0,hammer_rebond,1.0,2024-09-23 02:00:00,hammer_rebond,1
XRP/USDT,336.06688,336.06688,521.6,2024-09-30 07:00:00,2024-09-30 10:10:00+00:00,0.6443,0.6291,0.001,0.001,190,-0.025542360789916275,-8.59252544,stop_loss,0.6121,-0.05,0.6291,-0.023610202282645543,0.6267,0.6548,0,hammer_rebond,1.0,0,1727679600000,1727691000000,"[{'amount': 521.6, 'safe_price': 0.6443, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727679600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 336.40294688}, {'amount': 521.6, 'safe_price': 0.6291, 'ft_order_side': 'sell', 'order_filled_timestamp': 1727691000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 328.46669855999994}]",0.0,2024-09-30 07:00:00,0.6507,0.6507,0.644,0.6443,18408054.0,4.0,4.0,3.0,4.0,4.0,2024-09-29 00:00:00+00:00,0.6139,0.6649,0.6076,0.6412,442349596.0,0.5476270000000005,0.6194,0.58375,0.5799749999999999,0.54525,0.5022,1,2024-09-30 00:00:00+00:00,0.6412,0.6516,0.635,0.6449,86862578.0,0.5703224999999991,1,22562294.05,0.6445000000000001,0.63875,0.6107750000000001,0.60415,0.6443,0.6416250000000001,0.6252500000000001,1,0.5983599999999994,0.0092841066614171,0.6290879466692915,0.63811125,0,48,0.6601932133228344,0.6885394204845541,0,0,0,0,55.153282051696536,1.4409602144058928,27.76668673398741,1,1,0,1,0,0.008688845401174,0.000310318076028,1,0,hammer_rebond,1.0,2024-09-30 07:00:00,hammer_rebond,1
ETH/USDT,331.791594,331.791594,0.1322,2024-10-01 17:00:00,2024-10-01 17:15:00+00:00,2509.77,2462.953386854289,0.001,0.001,15,-0.020614478193864607,-6.84655029,stop_loss,2384.2815,-0.05,2462.953386854289,-0.018653746417285677,2460.0,2509.77,0,hammer_rebond,1.0,0,1727802000000,1727802900000,"[{'amount': 0.1322, 'safe_price': 2509.77, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727802000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 332.123385594}, {'amount': 0.1322, 'safe_price': 2462.953386854289, 'ft_order_side': 'sell', 'order_filled_timestamp': 1727802900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 325.92804017987913}]",0.0,2024-10-01 17:00:00,2524.81,2531.4,2483.0,2509.78,36889.357,15.0,15.0,,13.0,15.0,2024-09-30 00:00:00+00:00,2657.62,2663.5,2575.0,2602.23,282475.7961,3119.503250000002,2626.59,2439.575,2533.32,2836.91,2482.51,0,2024-10-01 12:00:00+00:00,2628.86,2633.42,2481.4,2524.81,162363.3521,2472.119299999997,1,17082.980995,2564.295,2570.2,2625.445,2638.465,2509.78,2567.2475,2577.405,0,2640.937450000003,26.967626291423063,2462.953386854289,2567.6298,0,0,2631.340252582846,2703.99991079997,0,0,0,0,22.16409391540645,1.074501601392276,29.185487558364684,0,0,1,0,0,0.0235078982180373,0.0212592544929502,0,1,hammer_rebond,1.0,2024-10-01 17:00:00,hammer_rebond,1
LTC/USDT,331.8237,331.8237,5.135,2024-10-01 17:00:00,2024-10-01 17:15:00+00:00,64.62,63.06347664517438,0.001,0.001,15,-0.026037206859191548,-8.64840208,stop_loss,61.389,-0.05,63.06347664517438,-0.02408733139624919,62.64,64.62,0,hammer_rebond,1.0,0,1727802000000,1727802900000,"[{'amount': 5.135, 'safe_price': 64.62, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727802000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 332.1555237}, {'amount': 5.135, 'safe_price': 63.06347664517438, 'ft_order_side': 'sell', 'order_filled_timestamp': 1727802900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 324.1547835255434}]",0.0,2024-10-01 17:00:00,65.28,65.66,64.18,64.62,29600.701,15.0,15.0,15.0,15.0,15.0,2024-09-30 00:00:00+00:00,69.27,69.38,66.28,66.82,350738.257,75.99390000000008,68.57499999999999,65.585,63.105,63.29,68.47,0,2024-10-01 12:00:00+00:00,68.11,68.26,63.58,65.29,136909.878,65.11844999999965,1,15513.217750000002,66.08500000000001,66.08500000000001,67.9375,68.425,64.62,66.08500000000001,66.94999999999999,0,68.10274999999996,0.7787267096512261,63.06347664517438,66.018915,0,0,68.50745341930244,70.57391305196813,0,0,0,0,21.252588190695544,1.2050862111594336,27.684472933361658,0,0,1,1,0,0.0221684194597866,0.0221684194597866,0,1,hammer_rebond,1.0,2024-10-01 17:00:00,hammer_rebond,1
BTC/USDT,323.5772556,323.5772556,0.00522,2024-10-01 19:00:00,2024-10-01 20:25:00+00:00,61987.98,60700.5484447896,0.001,0.001,85,-0.022725557001829537,-7.36082684,stop_loss,58888.581,-0.05,60700.5484447896,-0.020769051600171506,60601.71,62091.29,0,hammer_rebond,1.0,0,1727809200000,1727814300000,"[{'amount': 0.00522, 'safe_price': 61987.98, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727809200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 323.90083285559996}, {'amount': 0.00522, 'safe_price': 60700.5484447896, 'ft_order_side': 'sell', 'order_filled_timestamp': 1727814300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 317.17371974468347}]",0.0,2024-10-01 19:00:00,62152.0,62440.0,61859.57,61987.99,1708.27737,,,15.0,15.0,15.0,2024-09-30 00:00:00+00:00,65602.01,65618.8,62856.3,63327.59,30011.08752,63722.66364999996,64427.965,59524.0,59856.0,59539.995,67092.76,0,2024-10-01 12:00:00+00:00,63734.01,63809.97,61814.01,62628.85,12629.85952,60196.47210000007,1,1774.1800485000003,62540.79,62611.315,64287.8725,64662.9,61987.99,62576.052500000005,63584.06,0,64456.59694999988,538.5351104207933,60700.5484447896,62548.703685,0,0,64661.13022084159,66260.62213303504,0,0,0,0,22.29745754022769,0.8687733066047041,44.90137172217853,0,0,1,0,0,0.0099554689116496,0.0088390312946159,0,0,hammer_rebond,1.0,2024-10-01 19:00:00,hammer_rebond,1
XRP/USDT,8.3754,8.3754,13.5,2024-10-01 19:00:00,2024-10-02 18:15:00+00:00,0.6204,0.571,0.001,0.001,1395,-0.0814649567067362,-0.6829839,stop_loss,0.5894,-0.05,0.571,-0.07978636416285456,0.5583,0.6274,0,hammer_rebond,1.0,0,1727809200000,1727892900000,"[{'amount': 13.5, 'safe_price': 0.6204, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727809200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 8.383775399999998}, {'amount': 13.5, 'safe_price': 0.571, 'ft_order_side': 'sell', 'order_filled_timestamp': 1727892900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 7.716208499999998}]",0.0,2024-10-01 19:00:00,0.597,0.6209,0.5932,0.6204,31520580.0,3.0,4.0,4.0,4.0,4.0,2024-09-30 00:00:00+00:00,0.6412,0.6548,0.6088,0.6114,396654376.0,0.5473390000000006,0.6194,0.58375,0.574125,0.54525,0.5134,1,2024-10-01 12:00:00+00:00,0.6287,0.6303,0.5935,0.612,154974717.0,0.5727144999999991,1,21430608.0,0.606,0.606,0.638325,0.63625,0.6204,0.606,0.6213500000000001,0,0.6040404999999995,0.01148772065327,0.570900539673365,0.605394,1,0,0.6443254413065401,0.6725531112099155,0,0,1,0,49.54459499320578,1.8516635482382349,30.722430545954943,1,0,1,1,0,0.0148514851485148,0.0148514851485148,0,1,hammer_rebond,1.0,2024-10-01 19:00:00,hammer_rebond,1
ETH/USDT,316.148336,316.148336,0.1279,2024-10-01 22:00:00,2024-10-02 18:55:00+00:00,2471.84,2392.5594648782676,0.001,0.001,1255,-0.03400740892799051,-10.76213713,stop_loss,2348.248,-0.05,2392.5594648782676,-0.032073489838230884,2389.05,2499.0,0,hammer_rebond,1.0,0,1727820000000,1727895300000,"[{'amount': 0.1279, 'safe_price': 2471.84, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727820000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 316.464484336}, {'amount': 0.1279, 'safe_price': 2392.5594648782676, 'ft_order_side': 'sell', 'order_filled_timestamp': 1727895300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 306.31436391348836}]",0.0,2024-10-01 22:00:00,2451.78,2474.59,2445.18,2471.84,13093.3505,13.0,15.0,15.0,15.0,15.0,2024-09-30 00:00:00+00:00,2657.62,2663.5,2575.0,2602.23,282475.7961,3119.503250000002,2626.59,2439.575,2533.32,2836.91,2482.51,0,2024-10-01 16:00:00+00:00,2524.81,2531.4,2428.34,2488.71,137494.6322,2471.786799999997,1,22533.800595,2518.45,2536.5,2615.5875,2629.755,2471.84,2527.475,2543.705,0,2636.832450000002,33.22507024346508,2392.559464878268,2533.9635,0,0,2610.15514048693,2711.2976859263504,0,0,0,0,24.231096057494035,1.3441432391847803,43.16165672801755,0,0,1,0,0,0.0334003548196332,0.0264726319760168,0,0,hammer_rebond,1.0,2024-10-01 22:00:00,hammer_rebond,1
XRP/USDT,313.34591,313.34591,586.9,2024-10-03 02:00:00,2024-10-03 08:05:00+00:00,0.5339,0.5156,0.001,0.001,365,-0.036205599981587996,-11.35622155,stop_loss,0.5073,-0.05,0.5156,-0.03430586373847122,0.5142,0.5445,0,hammer_rebond,1.0,0,1727920800000,1727942700000,"[{'amount': 586.9, 'safe_price': 0.5339, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727920800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 313.65925590999996}, {'amount': 586.9, 'safe_price': 0.5156, 'ft_order_side': 'sell', 'order_filled_timestamp': 1727942700000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 302.9082456399999}]",0.0,2024-10-03 02:00:00,0.5319,0.5374,0.5261,0.5338,32920369.0,4.0,4.0,4.0,4.0,4.0,2024-10-02 00:00:00+00:00,0.5968,0.6069,0.5267,0.5383,634074670.0,0.5468275000000006,0.5958,0.5923,0.5533,0.54525,0.5195,0,2024-10-02 20:00:00+00:00,0.5752,0.5782,0.5267,0.5383,235898089.0,0.5736379999999991,0,32396986.35,0.55435,0.56505,0.6043000000000001,0.6163000000000001,0.5338,0.5597000000000001,0.5787,0,0.6036784999999993,0.0131390012999394,0.5155840993500302,0.5644849500000001,0,0,0.6049780025998788,0.6451023146919814,0,0,0,0,22.269587569116812,2.4614090108541418,53.96380128543444,0,0,1,0,0,0.0586673745686222,0.0404978804004689,0,1,hammer_rebond,1.0,2024-10-03 02:00:00,hammer_rebond,1
LTC/USDT,316.34295,316.34295,4.939,2024-10-01 19:00:00,2024-10-15 16:25:00+00:00,64.05,69.15,0.001,0.001,20005,0.07746819924805873,24.5310252,take_profit_1.5R,60.8475,-0.05,61.42481425017587,-0.04098650663269521,61.92,71.75,0,hammer_rebond,1.0,0,1727809200000,1729009500000,"[{'amount': 4.939, 'safe_price': 64.05, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727809200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 316.65929294999995}, {'amount': 4.939, 'safe_price': 69.15, 'ft_order_side': 'sell', 'order_filled_timestamp': 1729009500000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 341.87338185}]",0.0,2024-10-01 19:00:00,64.09,64.44,63.64,64.06,22677.737,15.0,15.0,15.0,15.0,15.0,2024-09-30 00:00:00+00:00,69.27,69.38,66.28,66.82,350738.257,75.99390000000008,68.57499999999999,65.585,63.105,63.29,68.47,0,2024-10-01 12:00:00+00:00,68.11,68.26,63.58,65.29,136909.878,65.11844999999965,1,19692.38945,65.295,65.295,67.9125,68.425,64.06,65.295,66.16,0,68.07049999999995,0.9023714996482513,61.42481425017587,65.229705,0,0,67.9647429992965,70.71123115195212,0,0,0,0,19.002603823411956,1.4086348730069485,34.46384275042304,0,0,1,1,0,0.0189141588176736,0.0189141588176736,0,1,hammer_rebond,1.0,2024-10-01 19:00:00,hammer_rebond,0
XRP/USDT,270.69765,270.69765,516.5,2024-10-03 11:00:00,2024-10-17 05:05:00+00:00,0.5241,0.5629,0.001,0.001,19805,0.07188575591552122,19.4787645,take_profit_1.5R,0.4979,-0.05,0.5002,-0.04569466155649271,0.51,0.5643,0,hammer_rebond,1.0,0,1727953200000,1729141500000,"[{'amount': 516.5, 'safe_price': 0.5241, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727953200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 270.96834765}, {'amount': 516.5, 'safe_price': 0.5629, 'ft_order_side': 'sell', 'order_filled_timestamp': 1729141500000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 291.02858784999995}]",0.0,2024-10-03 11:00:00,0.5196,0.5257,0.5191,0.5241,31369137.0,4.0,4.0,4.0,4.0,4.0,2024-10-02 00:00:00+00:00,0.5968,0.6069,0.5267,0.5383,634074670.0,0.5468275000000006,0.5958,0.5923,0.5533,0.54525,0.5195,0,2024-10-03 04:00:00+00:00,0.5377,0.542,0.5186,0.5188,102007449.0,0.5732779999999991,0,33820024.8,0.52565,0.55435,0.6032500000000001,0.6163000000000001,0.5241,0.54,0.5705,0,0.6008814999999994,0.0112699442435159,0.5001514278782422,0.55379565,0,0,0.5930398884870318,0.6286458536189318,0,0,0,0,30.26302711104619,2.150342347551212,61.03503679699499,0,0,0,0,0,0.0626860286822405,0.011509559592885,0,0,hammer_rebond,1.0,2024-10-03 11:00:00,hammer_rebond,0
BNB/USDT,321.3474,321.3474,0.543,2024-10-15 17:00:00,2024-10-23 18:00:00+00:00,591.8,573.4896862361727,0.001,0.001,11580,-0.032876220507830414,-10.57525267,stop_loss,562.2099999999999,-0.05,573.4896862361727,-0.03094003677564594,573.3,611.8,0,hammer_rebond,1.0,0,1729011600000,1729706400000,"[{'amount': 0.543, 'safe_price': 591.8, 'ft_order_side': 'buy', 'order_filled_timestamp': 1729011600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 321.6687474}, {'amount': 0.543, 'safe_price': 573.4896862361727, 'ft_order_side': 'sell', 'order_filled_timestamp': 1729706400000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 311.716304525868}]",0.0,2024-10-15 17:00:00,589.3,595.4,588.9,591.8,14080.13,15.0,15.0,15.0,15.0,15.0,2024-10-14 00:00:00+00:00,572.3,592.3,558.9,589.1,252803.176,571.0659999999996,571.9,576.45,533.0250000000001,500.3,624.66,1,2024-10-15 12:00:00+00:00,585.3,599.9,577.7,589.2,150641.096,571.3024999999997,1,14289.4474,588.8,588.8,573.9,573.9,591.8,588.8,579.4,1,575.2300000000013,6.109827527654676,573.4896862361727,588.2112,0,38,601.0196550553093,619.1990713027559,0,0,0,0,55.30979544437742,1.0324142493502326,14.071180436022807,1,1,1,1,0,0.0008491847826086,0.0008491847826086,1,0,hammer_rebond,1.0,2024-10-15 17:00:00,hammer_rebond,1
ETH/USDT,325.753208,325.753208,0.1333,2024-10-26 01:00:00,2024-10-28 22:10:00+00:00,2443.76,2586.19,0.001,0.001,4150,0.05616868565254326,18.31542667,take_profit_1.5R,2321.572,-0.05,2362.7833362492815,-0.03313609509555715,2432.72,2589.67,0,hammer_rebond,1.0,0,1729904400000,1730153400000,"[{'amount': 0.1333, 'safe_price': 2443.76, 'ft_order_side': 'buy', 'order_filled_timestamp': 1729904400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 326.078961208}, {'amount': 0.1333, 'safe_price': 2586.19, 'ft_order_side': 'sell', 'order_filled_timestamp': 1730153400000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 345.08386612699996}]",0.0,2024-10-26 01:00:00,2440.63,2450.83,2430.12,2443.75,26841.0272,15.0,15.0,15.0,2.0,15.0,2024-10-25 00:00:00+00:00,2535.82,2566.33,2382.59,2440.62,514799.8822,2998.8004000000046,2576.035,2539.74,2533.0825,2485.275,3069.97,0,2024-10-25 20:00:00+00:00,2476.11,2496.59,2382.59,2440.62,145884.451,2549.713549999996,0,24639.298720000003,2459.645,2474.46,2532.99,2547.05,2443.75,2467.0525,2474.46,0,2610.539950000001,30.082967501437142,2362.783336249281,2471.98554,0,0,2534.6259350028745,2628.4798250077383,0,0,0,0,31.898771991227004,1.2310165729488345,32.46013013703551,0,0,1,0,0,0.0136716697784566,0.0077307904189425,0,1,hammer_rebond,1.0,2024-10-26 01:00:00,hammer_rebond,0
LTC/USDT,271.74042,271.74042,3.906,2024-10-26 01:00:00,2024-11-03 13:45:00+00:00,69.57,66.23361501674756,0.001,0.001,12285,-0.04985942039892277,-13.56236866,stop_loss,66.0915,-0.05,66.23361501674756,-0.04795723707420485,66.1,74.38,0,hammer_rebond,1.0,0,1729904400000,1730641500000,"[{'amount': 3.906, 'safe_price': 69.57, 'ft_order_side': 'buy', 'order_filled_timestamp': 1729904400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 272.01216041999993}, {'amount': 3.906, 'safe_price': 66.23361501674756, 'ft_order_side': 'sell', 'order_filled_timestamp': 1730641500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 258.9672087556714}]",0.0,2024-10-26 01:00:00,68.83,69.63,68.3,69.57,35454.717,15.0,15.0,15.0,15.0,15.0,2024-10-25 00:00:00+00:00,71.18,72.28,66.79,68.84,410496.964,72.7266500000001,71.49000000000001,69.055,66.8775,65.16499999999999,83.38,0,2024-10-25 20:00:00+00:00,70.9,71.16,66.79,68.84,119830.951,68.05409999999966,1,20170.36935,69.475,69.535,70.6075,69.595,69.57,69.505,69.535,0,71.99094999999994,0.8456099665049038,66.23361501674756,69.465465,0,0,71.2262199330098,73.57674597348795,0,0,0,0,34.65153654438106,1.215480762548374,33.78826944067801,0,0,1,0,0,0.010138779032142,0.0092839150773659,0,1,hammer_rebond,1.0,2024-10-26 01:00:00,hammer_rebond,1
